"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","0","0","101","0","Compiling MA_Winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'true = trunk, false = branch2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","0","0","101","0","Compiling MA_Winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'true = trunk, false = branch2-1'=False, StaticSwitch'true = leaf, false = trunk2-1'=True, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","0","0","101","0","Compiling MA_Winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'true = trunk, false = branch2-1'=False, StaticSwitch'true = leaf, false = trunk2-1'=True, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=True, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=True, StaticSwitch'Plant or Tree2-1'=False"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","0","0","101","0","Compiling MA_Winter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'true = trunk, false = branch2-1'=True, StaticSwitch'true = leaf, false = trunk2-1'=True, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=True, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=True, StaticSwitch'Plant or Tree2-1'=False"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","0","101","0","Compiling MA_Imposter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","0","101","707","Compiling MA_Imposter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Snow2-1'=True, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=False, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=False, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=False"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Imposter.MA_Imposter","0","0","0","101","101","Compiling MA_Imposter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Snow2-1'=False, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=False, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=False, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=False"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","0","0","0","77","0","Compiling MA_GroundWinter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","0","0","0","77","0","Compiling MA_GroundSummer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","0","104","312","Compiling M_UE4Man_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=True"
"/Game/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","0","104","0","Compiling M_UE4Man_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Game/PN_GroundFoliage/Materials/groundPlantMaterials/MA_GroundPlants.MA_GroundPlants","0","0","0","101","0","Compiling MA_GroundPlants: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/PN_GroundFoliage/Materials/groundPlantMaterials/MA_GroundPlants.MA_GroundPlants","0","0","0","101","0","Compiling MA_GroundPlants: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=True, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True"
"/Game/PN_GroundFoliage/Materials/groundPlantMaterials/MA_GroundPlants.MA_GroundPlants","0","0","0","101","0","Compiling MA_GroundPlants: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Level 1 Bending2-1'=True, StaticSwitch'Level 2 Bending2-1'=False, StaticSwitch'Level 3 Bending2-1'=False, StaticSwitch'Level 1 Wind2-1'=True, StaticSwitch'Level 2 Wind2-1'=True, StaticSwitch'Level 3 Wind2-1'=False, StaticSwitch'Plant or Tree2-1'=True"
"/Game/PN_GrassLibrary/Materials/grassMaterials/MA_Grass.MA_Grass","0","0","0","101","0","Compiling MA_Grass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/MP_Keys/Materials/MAT_Keys_SpriteSheet.MAT_Keys_SpriteSheet","0","0","0","38","0","Compiling MAT_Keys_SpriteSheet: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Game/MP_Keys/Materials/MAT_Keys_Silver.MAT_Keys_Silver","0","0","0","24","0","Compiling MAT_Keys_Silver: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/MP_Keys/Materials/MAT_Keys_Gold.MAT_Keys_Gold","0","0","0","24","0","Compiling MAT_Keys_Gold: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","0","51","0","Compiling M_Bush: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","0","24","0","Compiling M_AssetPlatform: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/GenericRadialMenus/Materials/M_RadialMenu.M_RadialMenu","0","0","0","17","0","Compiling M_RadialMenu: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Static.Static","0","0","0","17","0","Compiling Static: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/BarkPack/Materials/MA_Bark.MA_Bark","0","0","0","77","0","Compiling MA_Bark: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/Blueprints/Weapons/Ak47/Ak47_Mat.Ak47_Mat","0","0","0","39","0","Compiling Ak47_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","0","24","0","Compiling M_Rock: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","49","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","94","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap4294967295"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","98","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap0, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","98","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap0, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap0, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap0, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VI2-1'=Weightmap0, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap0, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap0, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap0, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_VI2-1'=Weightmap0, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/PN_GrassLibrary/Materials/LandscapeMaterials/defaultLandscape/MA_LayerGround.MA_LayerGround","0","0","0","94","0","Compiling MA_LayerGround: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'baseGround_I2-1'=Weightmap0, StaticTerrainLayer'baseGround_II2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_III2-1'=Weightmap0, StaticTerrainLayer'baseGround_IV2-1'=Weightmap4294967295, StaticTerrainLayer'baseGround_V2-1'=Weightmap0, StaticTerrainLayer'baseGround_VI2-1'=Weightmap1, StaticTerrainLayer'baseGround_VII2-1'=Weightmap0"
"/Game/ImportedAnimations/Zombies/ZombieModel/Zombie_COL.Zombie_COL","0","0","0","39","0","Compiling Zombie_COL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/HallwayProps/Materials/Glass/MAT_Glass.MAT_Glass","0","0","0","45","0","Compiling MAT_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
